0,0.012838,0,0.03367,0,0.012838,0,0.03367
10,0.0055484,10,0.30718,10,0.011102,10,1
30,0.048923,30,0.67914,30,0.43412,30,0.9219
60,0.51258,60,0.48736,60,1,60,0.76225
120,0.25755,120,0.5541,120,0.34121,120,0.72457
240,0.051576,240,0.35567,240,0.077087,240,0.48456
