98,0.35482,98,0.1436,98,0.0060343,98,0.016473
99,0.35132,99,0.142,99,0.006023,99,0.015187
100,0.34785,100,0.14041,100,0.0060137,100,0.01396
101,0.34439,101,0.13885,101,0.0060068,101,0.012953
102,0.34098,102,0.13731,102,0.0060011,102,0.011974
103,0.33758,103,0.13577,103,0.0059973,103,0.011195
104,0.33423,104,0.13428,104,0.0059943,104,0.010422
105,0.33089,105,0.13279,105,0.0059927,105,0.0098263
106,0.32762,106,0.13134,106,0.0059916,106,0.0092301
107,0.32435,107,0.12989,107,0.0059916,107,0.0087712
108,0.32115,108,0.12848,108,0.0059918,108,0.00832
109,0.31797,109,0.12708,109,0.0059929,109,0.0079577
110,0.31484,110,0.12569,110,0.005994,110,0.0076239
111,0.31174,111,0.12433,111,0.0059958,111,0.0073499
112,0.30869,112,0.12298,112,0.0059977,112,0.0071067
113,0.30567,113,0.12167,113,0.006,113,0.0068922
114,0.30271,114,0.12035,114,0.0060024,114,0.0067181
115,0.29977,115,0.11907,115,0.0060048,115,0.006558
116,0.29689,116,0.11779,116,0.0060075,116,0.0064294
117,0.29404,117,0.11654,117,0.0060102,117,0.006316
118,0.29123,118,0.1153,118,0.006013,118,0.0062176
119,0.28847,119,0.11408,119,0.0060158,119,0.0061397
120,0.28573,120,0.11289,120,0.0060187,120,0.0060669
121,0.28305,121,0.11171,121,0.0060215,121,0.0060128
122,0.28039,122,0.11052,122,0.0060244,122,0.0059628
123,0.27777,123,0.10935,123,0.0060273,123,0.0059239
124,0.27519,124,0.10822,124,0.0060302,124,0.0058906
125,0.27264,125,0.10709,125,0.006033,125,0.0058633
126,0.27014,126,0.10597,126,0.0060359,126,0.0058422
127,0.26765,127,0.10486,127,0.0060387,127,0.0058238
128,0.26521,128,0.10378,128,0.0060414,128,0.0058115
129,0.26279,129,0.10271,129,0.0060442,129,0.0058004
130,0.26042,130,0.10164,130,0.0060468,130,0.0057939
131,0.25806,131,0.10058,131,0.0060494,131,0.0057879
132,0.25574,132,0.099561,132,0.006052,132,0.0057855
133,0.25344,133,0.098541,133,0.0060546,133,0.0057834
134,0.2512,134,0.097521,134,0.0060572,134,0.0057838
135,0.24895,135,0.096512,135,0.0060596,135,0.0057846
136,0.24673,136,0.09554,136,0.006062,136,0.005787
137,0.24456,137,0.094568,137,0.0060644,137,0.0057897
138,0.24239,138,0.093596,138,0.0060668,138,0.0057935
139,0.24026,139,0.092633,139,0.0060692,139,0.0057975
140,0.23815,140,0.091706,140,0.0060714,140,0.0058023
141,0.23605,141,0.09078,141,0.0060736,141,0.0058072
142,0.23399,142,0.089853,142,0.0060758,142,0.0058126
143,0.23195,143,0.088935,143,0.006078,143,0.0058181
144,0.22991,144,0.088068,144,0.0060801,144,0.0058237
145,0.22793,145,0.087201,145,0.0060821,145,0.0058296
146,0.22594,146,0.086334,146,0.0060841,146,0.0058354
147,0.22398,147,0.085467,147,0.0060861,147,0.0058414
148,0.22205,148,0.0846,148,0.0060881,148,0.0058474
149,0.22012,149,0.083734,149,0.00609,149,0.0058534
150,0.21822,150,0.082867,150,0.0060918,150,0.0058594
151,0.21635,151,0.08204,151,0.0060936,151,0.0058653
152,0.21448,152,0.081244,152,0.0060955,152,0.0058713
153,0.21261,153,0.080448,153,0.0060973,153,0.0058771
154,0.2108,154,0.079651,154,0.006099,154,0.0058829
155,0.20899,155,0.078855,155,0.0061006,155,0.0058887
156,0.20718,156,0.078059,156,0.0061023,156,0.0058943
157,0.20539,157,0.077263,157,0.0061039,157,0.0058999
158,0.20364,158,0.076467,158,0.0061056,158,0.0059054
159,0.20189,159,0.075733,159,0.006107,159,0.0059107
160,0.20014,160,0.075001,160,0.0061085,160,0.005916
161,0.19842,161,0.074268,161,0.0061099,161,0.0059213
162,0.19673,162,0.073536,162,0.0061113,162,0.0059266
163,0.19503,163,0.072803,163,0.0061127,163,0.0059315
164,0.19334,164,0.072071,164,0.0061141,164,0.0059364
165,0.19169,165,0.071338,165,0.0061155,165,0.0059413
166,0.19005,166,0.070629,166,0.006117,166,0.0059462
167,0.1884,167,0.069954,167,0.0061184,167,0.0059509
168,0.18678,168,0.069279,168,0.0061198,168,0.0059554
169,0.18518,169,0.068604,169,0.006121,169,0.0059599
170,0.18358,170,0.06793,170,0.0061222,170,0.0059644
171,0.18199,171,0.067255,171,0.0061233,171,0.0059689
172,0.18044,172,0.06658,172,0.0061245,172,0.0059731
173,0.17891,173,0.065905,173,0.0061256,173,0.0059772
174,0.17737,174,0.065273,174,0.0061268,174,0.0059813
175,0.17584,175,0.064651,175,0.006128,175,0.0059855
176,0.17431,176,0.064028,176,0.0061291,176,0.0059894
177,0.17278,177,0.063406,177,0.0061303,177,0.0059932
178,0.17126,178,0.062783,178,0.0061315,178,0.005997
179,0.16981,179,0.062161,179,0.0061324,179,0.0060008
180,0.16835,180,0.061539,180,0.0061334,180,0.0060045
181,0.16689,181,0.060928,181,0.0061343,181,0.0060079
182,0.16544,182,0.060354,182,0.0061353,182,0.0060114
183,0.16398,183,0.059779,183,0.0061363,183,0.0060149
184,0.16253,184,0.059205,184,0.0061372,184,0.0060183
185,0.16112,185,0.058631,185,0.0061382,185,0.0060215
186,0.15974,186,0.058056,186,0.0061391,186,0.0060245
187,0.15835,187,0.057482,187,0.0061401,187,0.0060275
188,0.15697,188,0.056908,188,0.006141,188,0.0060305
189,0.15559,189,0.056372,189,0.0061418,189,0.0060335
190,0.1542,190,0.055855,190,0.0061426,190,0.0060365
191,0.15283,191,0.055338,191,0.0061434,191,0.0060396
192,0.15151,192,0.054821,192,0.0061442,192,0.0060426
193,0.1502,193,0.054305,193,0.006145,193,0.0060456
194,0.14888,194,0.053788,194,0.0061458,194,0.0060485
195,0.14757,195,0.053271,195,0.0061466,195,0.006051
196,0.14625,196,0.052754,196,0.0061474,196,0.0060534
197,0.14494,197,0.052238,197,0.006148,197,0.0060559
198,0.14366,198,0.051721,198,0.0061487,198,0.0060584
199,0.14241,199,0.051204,199,0.0061494,199,0.0060609
200,0.14116,200,0.050687,200,0.0061501,200,0.0060634
201,0.13991,201,0.050178,201,0.0061508,201,0.0060659
202,0.13866,202,0.049725,202,0.0061515,202,0.0060684
203,0.13741,203,0.049273,203,0.0061521,203,0.0060709
204,0.13616,204,0.04882,204,0.0061527,204,0.006073
205,0.13498,205,0.048367,205,0.0061533,205,0.0060751
206,0.13379,206,0.047914,206,0.0061539,206,0.0060772
207,0.1326,207,0.047462,207,0.0061545,207,0.0060792
208,0.13142,208,0.047009,208,0.0061551,208,0.0060813
209,0.13023,209,0.046556,209,0.0061557,209,0.0060834
210,0.12904,210,0.046103,210,0.0061563,210,0.0060854
211,0.12789,211,0.045651,211,0.0061568,211,0.0060875
212,0.1268,212,0.045198,212,0.0061573,212,0.0060895
213,0.12571,213,0.044745,213,0.0061578,213,0.0060915
214,0.12462,214,0.044324,214,0.0061584,214,0.0060932
215,0.12353,215,0.043928,215,0.0061589,215,0.0060949
216,0.12244,216,0.043531,216,0.0061594,216,0.0060966
217,0.12135,217,0.043135,217,0.0061599,217,0.0060983
218,0.12026,218,0.042738,218,0.0061604,218,0.0061
219,0.11917,219,0.042342,219,0.0061608,219,0.0061017
220,0.11808,220,0.041945,220,0.0061613,220,0.0061034
221,0.11699,221,0.041549,221,0.0061617,221,0.0061051
222,0.1159,222,0.041152,222,0.0061621,222,0.0061068
223,0.11481,223,0.040756,223,0.0061626,223,0.0061083
224,0.11372,224,0.040359,224,0.006163,224,0.0061097
225,0.11263,225,0.039963,225,0.0061634,225,0.0061111
226,0.1116,226,0.039567,226,0.0061638,226,0.0061125
227,0.11063,227,0.03922,227,0.0061642,227,0.0061139
228,0.10966,228,0.038873,228,0.0061646,228,0.0061153
